SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2010	F	Female	23.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2015	F	Female	28.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2020	F	Female	19.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2000	F	Female	8.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper houses or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2005	F	Female	4.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper house or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2010	F	Female	7.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2015	F	Female	10.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2020	F	Female	9.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-61.7999755	17.07761471	28	Antigua and Barbuda	1995	F	Female	3.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-61.7999755	17.07761471	28	Antigua and Barbuda	2005	F	Female	3.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper house or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-61.7999755	17.07761471	28	Antigua and Barbuda	2010	F	Female	5.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-61.7999755	17.07761471	28	Antigua and Barbuda	2015	F	Female	7.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-61.7999755	17.07761471	28	Antigua and Barbuda	2020	F	Female	9.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2000	F	Female	4.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper houses or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2005	F	Female	24.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper house or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2010	F	Female	25.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2015	F	Female	28.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2020	F	Female	29.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	1995	F	Female	16.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	2000	F	Female	22.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper houses or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	2005	F	Female	27.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper house or senate. The figures for the Senate reflect its composition as of 1 July 2005.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	2010	F	Female	27.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	2015	F	Female	29.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	2020	F	Female	37.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	1995	F	Female	14.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2000	F	Female	13.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper houses or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2005	F	Female	17.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper house or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2010	F	Female	18.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2015	F	Female	18.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2020	F	Female	23.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-78.05111663	24.69546597	44	Bahamas	1995	F	Female	3.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-78.05111663	24.69546597	44	Bahamas	2000	F	Female	5.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper houses or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-78.05111663	24.69546597	44	Bahamas	2005	F	Female	7.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper house or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-78.05111663	24.69546597	44	Bahamas	2010	F	Female	5.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-78.05111663	24.69546597	44	Bahamas	2015	F	Female	4.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	-78.05111663	24.69546597	44	Bahamas	2020	F	Female	7.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house.
S_1200	Number of seats held in the upper houses of national parliaments, by sex	G	Global	4	Country or Area	50.54907539999999	26.04407747	48	Bahrain	2005	F	Female	6.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper house or senate.
