SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	INCOME_WEALTH_QUANTILE	INCOME_WEALTH_QUANTILE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y45T49	45 to 49 years old	_T	Total	_T	Total (national average) or no breakdown	95.2699966430664	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y40T44	40 to 44 years old	_T	Total	_T	Total (national average) or no breakdown	93.91999816894531	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y35T39	35 to 39 years old	_T	Total	_T	Total (national average) or no breakdown	94.5199966430664	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y30T34	30 to 34 years old	_T	Total	_T	Total (national average) or no breakdown	94.1500015258789	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y25T29	25 to 29 years old	_T	Total	_T	Total (national average) or no breakdown	95.27999877929688	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y20T24	20 to 24 years old	_T	Total	_T	Total (national average) or no breakdown	95.05999755859376	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y15T19	15 to 19 years old	_T	Total	_T	Total (national average) or no breakdown	94.18000030517578	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y15T49	15 to 49 years old	U	Urban	_T	Total (national average) or no breakdown	95.97000122070312	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y15T49	15 to 49 years old	R	Rural	_T	Total (national average) or no breakdown	93.02999877929688	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y15T49	15 to 49 years old	_T	Total	Q2	Quintile 2 (second poorest)	93.38999938964844	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y15T49	15 to 49 years old	_T	Total	Q5	Quintile 5 (richest)	97.33000183105469	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y15T49	15 to 49 years old	_T	Total	Q1	Quintile 1 (poorest)	91.1999969482422	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y15T49	15 to 49 years old	_T	Total	Q3	Quintile 3 (middle)	94.97000122070312	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y15T49	15 to 49 years old	_T	Total	Q4	Quintile 4 (second richest)	94.1999969482422	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y15T49	15 to 49 years old	_T	Total	_T	Total (national average) or no breakdown	94.58000183105469	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	F	Female	Y45T49	45 to 49 years old	_T	Total	_T	Total (national average) or no breakdown	99.19000244140624	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	F	Female	Y40T44	40 to 44 years old	_T	Total	_T	Total (national average) or no breakdown	98.44000244140624	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	F	Female	Y35T39	35 to 39 years old	_T	Total	_T	Total (national average) or no breakdown	98.9499969482422	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	F	Female	Y30T34	30 to 34 years old	_T	Total	_T	Total (national average) or no breakdown	98.6999969482422	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	F	Female	Y25T29	25 to 29 years old	_T	Total	_T	Total (national average) or no breakdown	98.37999725341795	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	F	Female	Y20T24	20 to 24 years old	_T	Total	_T	Total (national average) or no breakdown	98.95999908447266	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	F	Female	Y15T19	15 to 19 years old	_T	Total	_T	Total (national average) or no breakdown	99.16000366210938	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	F	Female	Y15T49	15 to 49 years old	U	Urban	_T	Total (national average) or no breakdown	98.87999725341795	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	F	Female	Y15T49	15 to 49 years old	R	Rural	_T	Total (national average) or no breakdown	98.62999725341795	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	F	Female	Y15T49	15 to 49 years old	_T	Total	Q2	Quintile 2 (second poorest)	98.8499984741211	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
S_0590	Proportion of women and adolescent girls (15-49) using menstrual hygiene materials	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	F	Female	Y15T49	15 to 49 years old	_T	Total	Q5	Quintile 5 (richest)	99.31999969482422	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys	nan	2017-2019 (latest available)	Question asked of women and adolescent girls 15-49 who had a menstrual period in the last year.
