SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0650	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	G	Global	0	Global	nan	nan	1	World	2000	F	Female	Y_GE15	15 years old and over	2.4	PT	Percent	0	Units	nan	nan	Secretariat of the WHO Framework Convention on Tobacco Control, World Health Organisation.	nan	nan	nan
S_0650	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	G	Global	0	Global	nan	nan	1	World	2000	M	Male	Y_GE15	15 years old and over	8.5	PT	Percent	0	Units	nan	nan	Secretariat of the WHO Framework Convention on Tobacco Control, World Health Organisation.	nan	nan	nan
S_0650	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	G	Global	0	Global	nan	nan	1	World	2005	F	Female	Y_GE15	15 years old and over	2.4	PT	Percent	0	Units	nan	nan	Secretariat of the WHO Framework Convention on Tobacco Control, World Health Organisation.	nan	nan	nan
S_0650	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	G	Global	0	Global	nan	nan	1	World	2005	M	Male	Y_GE15	15 years old and over	8.5	PT	Percent	0	Units	nan	nan	Secretariat of the WHO Framework Convention on Tobacco Control, World Health Organisation.	nan	nan	nan
S_0650	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	G	Global	0	Global	nan	nan	1	World	2010	F	Female	Y_GE15	15 years old and over	2.7	PT	Percent	0	Units	nan	nan	Secretariat of the WHO Framework Convention on Tobacco Control, World Health Organisation.	nan	nan	nan
S_0650	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	G	Global	0	Global	nan	nan	1	World	2010	M	Male	Y_GE15	15 years old and over	9.9	PT	Percent	0	Units	nan	nan	Secretariat of the WHO Framework Convention on Tobacco Control, World Health Organisation.	nan	nan	nan
S_0650	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	G	Global	0	Global	nan	nan	1	World	2015	F	Female	Y_GE15	15 years old and over	2.7	PT	Percent	0	Units	nan	nan	Secretariat of the WHO Framework Convention on Tobacco Control, World Health Organisation.	nan	nan	nan
S_0650	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	G	Global	0	Global	nan	nan	1	World	2015	M	Male	Y_GE15	15 years old and over	9.9	PT	Percent	0	Units	nan	nan	Secretariat of the WHO Framework Convention on Tobacco Control, World Health Organisation.	nan	nan	nan
S_0650	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	G	Global	0	Global	nan	nan	1	World	2018	F	Female	Y_GE15	15 years old and over	2.6	PT	Percent	0	Units	nan	nan	Secretariat of the WHO Framework Convention on Tobacco Control, World Health Organisation.	nan	nan	nan
S_0650	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	G	Global	0	Global	nan	nan	1	World	2018	M	Male	Y_GE15	15 years old and over	9.8	PT	Percent	0	Units	nan	nan	Secretariat of the WHO Framework Convention on Tobacco Control, World Health Organisation.	nan	nan	nan
