SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1450	Percentage of women’s representation in municipal councils	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2010	F	Female	25.5	PT	Percent	0	Units	nan	nan	Censo Nacional de Gobiernos Municipales y Delegacionales 2011 y Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México 2019	nan	nan	nan
S_1450	Percentage of women’s representation in municipal councils	N	National	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2018	F	Female	44.9	PT	Percent	0	Units	nan	nan	Censo Nacional de Gobiernos Municipales y Delegacionales 2011 y Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México 2019	nan	nan	nan
S_1450	Percentage of women’s representation in municipal councils	N	National	5	Sub-national	nan	nan	MX - AG	Aguascalientes	2010	F	Female	25.6	PT	Percent	0	Units	nan	nan	Censo Nacional de Gobiernos Municipales y Delegacionales 2011 y Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México 2019	nan	nan	nan
S_1450	Percentage of women’s representation in municipal councils	N	National	5	Sub-national	nan	nan	MX - AG	Aguascalientes	2018	F	Female	51.4	PT	Percent	0	Units	nan	nan	Censo Nacional de Gobiernos Municipales y Delegacionales 2011 y Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México 2019	nan	nan	nan
S_1450	Percentage of women’s representation in municipal councils	N	National	5	Sub-national	nan	nan	MX - BC	Baja California	2010	F	Female	31.5	PT	Percent	0	Units	nan	nan	Censo Nacional de Gobiernos Municipales y Delegacionales 2011 y Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México 2019	nan	nan	nan
S_1450	Percentage of women’s representation in municipal councils	N	National	5	Sub-national	nan	nan	MX - BC	Baja California	2018	F	Female	43.8	PT	Percent	0	Units	nan	nan	Censo Nacional de Gobiernos Municipales y Delegacionales 2011 y Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México 2019	nan	nan	nan
S_1450	Percentage of women’s representation in municipal councils	N	National	5	Sub-national	nan	nan	MX - BS	Baja California Sur	2010	F	Female	32.8	PT	Percent	0	Units	nan	nan	Censo Nacional de Gobiernos Municipales y Delegacionales 2011 y Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México 2019	nan	nan	nan
S_1450	Percentage of women’s representation in municipal councils	N	National	5	Sub-national	nan	nan	MX - BS	Baja California Sur	2018	F	Female	48.3	PT	Percent	0	Units	nan	nan	Censo Nacional de Gobiernos Municipales y Delegacionales 2011 y Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México 2019	nan	nan	nan
S_1450	Percentage of women’s representation in municipal councils	N	National	5	Sub-national	nan	nan	MX - CH	Colima	2010	F	Female	40.2	PT	Percent	0	Units	nan	nan	Censo Nacional de Gobiernos Municipales y Delegacionales 2011 y Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México 2019	nan	nan	nan
S_1450	Percentage of women’s representation in municipal councils	N	National	5	Sub-national	nan	nan	MX - CH	Colima	2018	F	Female	43.9	PT	Percent	0	Units	nan	nan	Censo Nacional de Gobiernos Municipales y Delegacionales 2011 y Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México 2019	nan	nan	nan
