SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2010	_T	Both sexes or no breakdown by sex	102.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate.
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2015	_T	Both sexes or no breakdown by sex	102.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2020	_T	Both sexes or no breakdown by sex	68.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2000	_T	Both sexes or no breakdown by sex	144.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper houses or senate.
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2005	_T	Both sexes or no breakdown by sex	144.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper house or senate.
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2010	_T	Both sexes or no breakdown by sex	136.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate.
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2015	_T	Both sexes or no breakdown by sex	144.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2020	_T	Both sexes or no breakdown by sex	132.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	-61.7999755	17.07761471	28	Antigua and Barbuda	1995	_T	Both sexes or no breakdown by sex	17.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	-61.7999755	17.07761471	28	Antigua and Barbuda	2000	_T	Both sexes or no breakdown by sex	17.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper houses or senate.
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	-61.7999755	17.07761471	28	Antigua and Barbuda	2005	_T	Both sexes or no breakdown by sex	17.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper house or senate.
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	-61.7999755	17.07761471	28	Antigua and Barbuda	2010	_T	Both sexes or no breakdown by sex	17.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate.
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	-61.7999755	17.07761471	28	Antigua and Barbuda	2015	_T	Both sexes or no breakdown by sex	17.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	-61.7999755	17.07761471	28	Antigua and Barbuda	2020	_T	Both sexes or no breakdown by sex	17.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	1995	_T	Both sexes or no breakdown by sex	48.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2000	_T	Both sexes or no breakdown by sex	72.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper houses or senate.
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2005	_T	Both sexes or no breakdown by sex	72.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper house or senate.
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2010	_T	Both sexes or no breakdown by sex	71.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate.
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2015	_T	Both sexes or no breakdown by sex	72.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2020	_T	Both sexes or no breakdown by sex	72.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	1995	_T	Both sexes or no breakdown by sex	76.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	2000	_T	Both sexes or no breakdown by sex	76.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper houses or senate.
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	2005	_T	Both sexes or no breakdown by sex	76.0	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	Data corresponds to upper house or senate. The figures for the Senate reflect its composition as of 1 July 2005.
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	2010	_T	Both sexes or no breakdown by sex	76.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate.
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	2015	_T	Both sexes or no breakdown by sex	76.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	2020	_T	Both sexes or no breakdown by sex	76.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
S_1230	Number of seats in upper houses of national parliaments	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	1995	_T	Both sexes or no breakdown by sex	63.0	NUMBER	Number	0	Units	nan	nan	IPU Parline database https://data.ipu.org/	nan	nan	Data corresponds to upper house or senate
