SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	M	Male	82	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	45	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	96.51752295	21.19332882	104	Myanmar	2016	M	Male	188	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	96.51752295	21.19332882	104	Myanmar	2016	F	Female	133	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2016	M	Male	187	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2016	F	Female	173	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2016	M	Male	94	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2016	F	Female	40	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2016	M	Male	164	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2016	F	Female	140	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2016	M	Male	55	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2016	F	Female	44	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2016	M	Male	228	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2016	F	Female	190	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2016	M	Male	9	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2016	F	Female	5	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	-23.63544151	15.07791834	132	Cabo Verde	2016	M	Male	120	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	-23.63544151	15.07791834	132	Cabo Verde	2016	F	Female	85	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	20.93559492	7.003720791	140	Central African Republic	2016	M	Male	221	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	20.93559492	7.003720791	140	Central African Republic	2016	F	Female	204	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2016	M	Male	100	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2016	F	Female	63	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2016	M	Male	301	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2016	F	Female	262	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2016	M	Male	33	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2016	F	Female	19	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	104.1403375	32.30955217	156	China	2016	M	Male	126	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	104.1403375	32.30955217	156	China	2016	F	Female	100	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2016	M	Male	45	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2016	F	Female	30	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	43.34234565	-11.66121732	174	Comoros	2016	M	Male	192	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	43.34234565	-11.66121732	174	Comoros	2016	F	Female	154	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2016	M	Male	122	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2016	F	Female	138	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2016	M	Male	160	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2016	F	Female	166	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2016	M	Male	29	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2016	F	Female	18	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	M	Male	48	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2016	F	Female	25	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2016	M	Male	58	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
S_0700	Age-standardized mortality rate attributed to joint household and ambient air pollution (deaths per 100,000 population), by sex	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2016	F	Female	42	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	Global Health Observatory (GHO) database, World Health Organization (WHO)	nan	nan	nan
