SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2000	F	Female	25.14	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2001	F	Female	25.48	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2002	F	Female	25.6	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2003	F	Female	26.08	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2004	F	Female	26.12	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2005	F	Female	26.58	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2006	F	Female	26.64	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2007	F	Female	27.08	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2008	F	Female	27.02	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2009	F	Female	27.09	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2010	F	Female	27.19	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2011	F	Female	27.14	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2012	F	Female	26.64	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2013	F	Female	26.63	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2014	F	Female	26.81	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2015	F	Female	27.07	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2016	F	Female	27.43	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2017	F	Female	27.58	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2018	F	Female	27.78	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	0	Global	nan	nan	1	World	2019	F	Female	27.89	PT	Percent	0	Units	M	Modeled	SDG Global Database	nan	nan	nan
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2000	F	Female	29.82	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2001	F	Female	32.65	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2002	F	Female	33.54	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2003	F	Female	31.3	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2004	F	Female	34.41	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2005	F	Female	33.97	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2006	F	Female	31.61	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2007	F	Female	31.4	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2008	F	Female	32.28	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2009	F	Female	32.15	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2010	F	Female	33.34	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2011	F	Female	36.75	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2012	F	Female	36.39	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2013	F	Female	36.48	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2014	F	Female	36.68	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	36.51	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	37.87	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2017	F	Female	39.19	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2018	F	Female	38.57	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: Eurostat special tabulation
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	96.51752295	21.19332882	104	Myanmar	2015	F	Female	28.36	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	96.51752295	21.19332882	104	Myanmar	2017	F	Female	35.55	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
S_1560	Proportion of women in managerial positions	G	Global	4	Country or Area	96.51752295	21.19332882	104	Myanmar	2018	F	Female	32.34	PT	Percent	0	Units	C	Country data	SDG Global Database	nan	nan	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
