SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0560	Estimated incidence of tuberculosis, who are not notified	G	Global	0	Global	nan	nan	1	World	2018	M	Male	Y_GE65	65 years old and over	1.97962307606417	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	WHO Global Tuberculosis Report 2019, World Health Organisation).	nan	nan	nan
S_0560	Estimated incidence of tuberculosis, who are not notified	G	Global	0	Global	nan	nan	1	World	2018	M	Male	Y55T64	55 to 64 years old	1.9213777273841	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	WHO Global Tuberculosis Report 2019, World Health Organisation).	nan	nan	nan
S_0560	Estimated incidence of tuberculosis, who are not notified	G	Global	0	Global	nan	nan	1	World	2018	M	Male	Y45T54	45 to 54 years old	1.6409405374728603	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	WHO Global Tuberculosis Report 2019, World Health Organisation).	nan	nan	nan
S_0560	Estimated incidence of tuberculosis, who are not notified	G	Global	0	Global	nan	nan	1	World	2018	M	Male	Y35T44	35 to 44 years old	1.4315331662878001	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	WHO Global Tuberculosis Report 2019, World Health Organisation).	nan	nan	nan
S_0560	Estimated incidence of tuberculosis, who are not notified	G	Global	0	Global	nan	nan	1	World	2018	M	Male	Y25T34	25 to 34 years old	1.23240862095384	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	WHO Global Tuberculosis Report 2019, World Health Organisation).	nan	nan	nan
S_0560	Estimated incidence of tuberculosis, who are not notified	G	Global	0	Global	nan	nan	1	World	2018	M	Male	Y15T24	15 to 24 years old	0.977028716622602	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	WHO Global Tuberculosis Report 2019, World Health Organisation).	nan	nan	nan
S_0560	Estimated incidence of tuberculosis, who are not notified	G	Global	0	Global	nan	nan	1	World	2018	M	Male	Y00T14	under 15 years old	0.265348397053519	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	WHO Global Tuberculosis Report 2019, World Health Organisation).	nan	nan	nan
S_0560	Estimated incidence of tuberculosis, who are not notified	G	Global	0	Global	nan	nan	1	World	2018	F	Female	Y_GE65	65 years old and over	0.3988933449095797	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	WHO Global Tuberculosis Report 2019, World Health Organisation).	nan	nan	nan
S_0560	Estimated incidence of tuberculosis, who are not notified	G	Global	0	Global	nan	nan	1	World	2018	F	Female	Y55T64	55 to 64 years old	0.31516181594809944	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	WHO Global Tuberculosis Report 2019, World Health Organisation).	nan	nan	nan
S_0560	Estimated incidence of tuberculosis, who are not notified	G	Global	0	Global	nan	nan	1	World	2018	F	Female	Y45T54	45 to 54 years old	0.31182631653902937	PER_100000_POP	Per 100,000 population	0	Units	nan	nan	WHO Global Tuberculosis Report 2019, World Health Organisation).	nan	nan	nan
