SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	0	Global	nan	nan	1	World	2003	F	Female	Y20T24	20 to 24 years old	19.3	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	0	Global	nan	nan	1	World	2003	F	Female	Y20T24	20 to 24 years old	8.1	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	0	Global	nan	nan	1	World	2008	F	Female	Y20T24	20 to 24 years old	17.2	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	0	Global	nan	nan	1	World	2008	F	Female	Y20T24	20 to 24 years old	7.5	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	0	Global	nan	nan	1	World	2013	F	Female	Y20T24	20 to 24 years old	13.2	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	0	Global	nan	nan	1	World	2013	F	Female	Y20T24	20 to 24 years old	6.4	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	0	Global	nan	nan	1	World	2018	F	Female	Y20T24	20 to 24 years old	7.7	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	0	Global	nan	nan	1	World	2018	F	Female	Y20T24	20 to 24 years old	5.0	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	2	Sub-region	nan	nan	143	Central Asia	2003	F	Female	Y20T24	20 to 24 years old	0.3	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	2	Sub-region	nan	nan	143	Central Asia	2008	F	Female	Y20T24	20 to 24 years old	0.1	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	2	Sub-region	nan	nan	143	Central Asia	2013	F	Female	Y20T24	20 to 24 years old	0.2	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	2	Sub-region	nan	nan	143	Central Asia	2018	F	Female	Y20T24	20 to 24 years old	0.3	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	2	Sub-region	nan	nan	145	Western Asia	2003	F	Female	Y20T24	20 to 24 years old	6.2	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	2	Sub-region	nan	nan	145	Western Asia	2008	F	Female	Y20T24	20 to 24 years old	5.7	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	F	Female	Y20T24	20 to 24 years old	4.5	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	2	Sub-region	nan	nan	145	Western Asia	2018	F	Female	Y20T24	20 to 24 years old	3.4	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	2	Sub-region	nan	nan	15	Northern Africa	2003	F	Female	Y20T24	20 to 24 years old	5.3	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	2	Sub-region	nan	nan	15	Northern Africa	2008	F	Female	Y20T24	20 to 24 years old	4.2	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	2	Sub-region	nan	nan	15	Northern Africa	2013	F	Female	Y20T24	20 to 24 years old	4.1	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
S_0090	Proportions of women and men aged 20–24 who were married or in a union before age 15	G	Global	2	Sub-region	nan	nan	15	Northern Africa	2018	F	Female	Y20T24	20 to 24 years old	3.5	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	nan
