SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1630	Proportion of board seats held by women	G	Global	0	Global	nan	nan	1	World	2018	F	Female	16.9	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2018	F	Female	4.7	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	2018	F	Female	25.4	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2018	F	Female	19.7	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2018	F	Female	30.5	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	-64.78155012	32.27881922	60	Bermuda	2018	F	Female	15.6	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	-53.08432878	-10.77668561	76	Brazil	2018	F	Female	8.6	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2018	F	Female	21.4	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	-81.16740559	19.32266656	136	Cayman Islands	2018	F	Female	8.4	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2018	F	Female	7.7	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	104.1403375	32.30955217	156	China	2018	F	Female	10.6	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	nan	nan	158	China, Taiwan Province of China	2018	F	Female	9.3	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2018	F	Female	13.9	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	9.326571283	56.03829721	208	Denmark	2018	F	Female	25.4	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2018	F	Female	31.9	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
S_1630	Proportion of board seats held by women	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2018	F	Female	37.2	PT	Percent	0	Units	nan	nan	Deloitte, Women in the boardroom A global perspective (6th edition)	nan	nan	nan
