SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	COD	COD_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0620	Cause-specific mortality rate (age-standardized), due to 12 leading causes of cancer, aged 50 years and above	G	Global	0	Global	nan	nan	1	World	2016	M	Male	Y50T54	50 to 54 years old	610_OTH	Other cancer	28.159426062156058	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0620	Cause-specific mortality rate (age-standardized), due to 12 leading causes of cancer, aged 50 years and above	G	Global	0	Global	nan	nan	1	World	2016	M	Male	Y55T59	55 to 59 years old	610_OTH	Other cancer	44.315512478334824	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0620	Cause-specific mortality rate (age-standardized), due to 12 leading causes of cancer, aged 50 years and above	G	Global	0	Global	nan	nan	1	World	2016	M	Male	Y60T64	60 to 64 years old	610_OTH	Other cancer	66.28174665280267	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0620	Cause-specific mortality rate (age-standardized), due to 12 leading causes of cancer, aged 50 years and above	G	Global	0	Global	nan	nan	1	World	2016	M	Male	Y65T69	65 to 69 years old	610_OTH	Other cancer	94.67891844325851	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0620	Cause-specific mortality rate (age-standardized), due to 12 leading causes of cancer, aged 50 years and above	G	Global	0	Global	nan	nan	1	World	2016	M	Male	Y70T74	70 to 74 years old	610_OTH	Other cancer	124.41030228997423	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0620	Cause-specific mortality rate (age-standardized), due to 12 leading causes of cancer, aged 50 years and above	G	Global	0	Global	nan	nan	1	World	2016	M	Male	Y75T79	75 to 79 years old	610_OTH	Other cancer	179.26241736628802	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0620	Cause-specific mortality rate (age-standardized), due to 12 leading causes of cancer, aged 50 years and above	G	Global	0	Global	nan	nan	1	World	2016	M	Male	Y80T84	80 to 84 years old	610_OTH	Other cancer	222.19682922538755	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0620	Cause-specific mortality rate (age-standardized), due to 12 leading causes of cancer, aged 50 years and above	G	Global	0	Global	nan	nan	1	World	2016	M	Male	Y85T89	85 to 89 years old	610_OTH	Other cancer	314.30455512760847	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0620	Cause-specific mortality rate (age-standardized), due to 12 leading causes of cancer, aged 50 years and above	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y50T54	50 to 54 years old	610_OTH	Other cancer	31.75352588569749	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0620	Cause-specific mortality rate (age-standardized), due to 12 leading causes of cancer, aged 50 years and above	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y55T59	55 to 59 years old	610_OTH	Other cancer	45.8367887394865	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
