SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y_GE15	15 years old and over	75.0	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2017-2018	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	F	Female	Y00T14	under 15 years old	11.5	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2017-2018	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	M	Male	Y_GE15	15 years old and over	9.0	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2017-2018	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2018	M	Male	Y00T14	under 15 years old	3.7	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2017-2018	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2018	F	Female	Y_GE15	15 years old and over	85.1	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2018	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2018	F	Female	Y00T14	under 15 years old	7.0	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2018	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2018	M	Male	Y_GE15	15 years old and over	5.4	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2018	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2018	M	Male	Y00T14	under 15 years old	1.3	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2018	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2018	F	Female	Y_GE15	15 years old and over	60.7	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2017-2018	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2018	F	Female	Y00T14	under 15 years old	14.6	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2017-2018	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2018	M	Male	Y_GE15	15 years old and over	12.3	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2017-2018	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2018	M	Male	Y00T14	under 15 years old	9.1	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2017-2018	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-11.28173419	11.00210343	324	Guinea	2016	F	Female	Y_GE15	15 years old and over	76.5	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2016	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-11.28173419	11.00210343	324	Guinea	2016	F	Female	Y00T14	under 15 years old	10.3	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2016	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-11.28173419	11.00210343	324	Guinea	2016	M	Male	Y_GE15	15 years old and over	9.0	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2016	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-11.28173419	11.00210343	324	Guinea	2016	M	Male	Y00T14	under 15 years old	4.1	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2016	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-5.552690016000001	7.62211586	384	Côte d'Ivoire	2016	F	Female	Y_GE15	15 years old and over	75.8	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2016	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-5.552690016000001	7.62211586	384	Côte d'Ivoire	2016	F	Female	Y00T14	under 15 years old	3.6	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2016	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-5.552690016000001	7.62211586	384	Côte d'Ivoire	2016	M	Male	Y_GE15	15 years old and over	18.9	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2016	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	-5.552690016000001	7.62211586	384	Côte d'Ivoire	2016	M	Male	Y00T14	under 15 years old	1.3	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2016	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	127.1803633	40.1462645	408	Democratic People's Republic of Korea	2017	F	Female	Y_GE15	15 years old and over	65.2	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2017	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	127.1803633	40.1462645	408	Democratic People's Republic of Korea	2017	F	Female	Y00T14	under 15 years old	1.6	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2017	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	127.1803633	40.1462645	408	Democratic People's Republic of Korea	2017	M	Male	Y_GE15	15 years old and over	29.9	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2017	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	127.1803633	40.1462645	408	Democratic People's Republic of Korea	2017	M	Male	Y00T14	under 15 years old	1.4	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2017	nan
S_1770	Distribution of households by person usually responsible for water collection, by age and sex	G	Global	4	Country or Area	74.52324839	41.46204516	417	Kyrgyzstan	2018	F	Female	Y_GE15	15 years old and over	56.8	PT	Percent	0	Units	nan	nan	Multiple Indicator Cluster Surveys (MICS)	https://mics.unicef.org/publications/publications-using-mics	2018	nan
