SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	0	Global	nan	nan	1	World	2008	F	Female	35.4	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	0	Global	nan	nan	1	World	2009	F	Female	35.6	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	0	Global	nan	nan	1	World	2010	F	Female	35.7	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	0	Global	nan	nan	1	World	2011	F	Female	36.3	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	0	Global	nan	nan	1	World	2012	F	Female	37.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	0	Global	nan	nan	1	World	2013	F	Female	37.8	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	0	Global	nan	nan	1	World	2014	F	Female	37.9	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	0	Global	nan	nan	1	World	2015	F	Female	38.4	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	0	Global	nan	nan	1	World	2016	F	Female	40.3	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	0	Global	nan	nan	1	World	2017	F	Female	40.3	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2017	F	Female	67.0	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2017	F	Female	57.99999999999999	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	F	Female	71.0	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	1.5762574169999999	42.54548611	20	Andorra	2015	F	Female	50.0	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2008	F	Female	33.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2009	F	Female	33.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2010	F	Female	33.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2011	F	Female	34.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2012	F	Female	35.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2013	F	Female	35.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2014	F	Female	35.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2015	F	Female	39.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2016	F	Female	39.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2017	F	Female	39.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	15.33151382	49.73913871	203	Czechia	2013	F	Female	61.0	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	9.326571283	56.03829721	208	Denmark	2017	F	Female	59.0	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2017	F	Female	56.00000000000001	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2015	F	Female	68.0	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2016	F	Female	44.0	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2010	F	Female	65.0	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2017	F	Female	69.0	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	-19.02116966	64.79134763	352	Iceland	2017	F	Female	37.0	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2012	F	Female	26.0	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2017	F	Female	55.00000000000001	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2017	F	Female	50.0	PT	Percent	0	Units	nan	nan	Minimum Set	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	419	Latin America and the Caribbean	2008	F	Female	40.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	419	Latin America and the Caribbean	2009	F	Female	41.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	419	Latin America and the Caribbean	2010	F	Female	41.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	419	Latin America and the Caribbean	2011	F	Female	42.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0840	Proportion of Female Professional Judges or Magistrates	G	Global	2	Sub-region	nan	nan	419	Latin America and the Caribbean	2012	F	Female	42.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
