SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0100	Proportions of women and men aged 20–24 who were married or in a union before age 18	G	Global	2	Sub-region	nan	nan	34	Southern Asia	2009	F	Female	Y20T24	20 to 24 years old	47.14610284230236	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	Analysis is based on a subset of 91 countries world-wide covering 77% of the global population of women aged 20–24. Regional estimates represent data covering at least 50% of the regional population. Data coverage was insufficient to calculate regional estimates for Europe and Northern America; Latin America and the Caribbean; and Australia and New Zealand.
S_0100	Proportions of women and men aged 20–24 who were married or in a union before age 18	G	Global	0	Global	nan	nan	1	World	2009	F	Female	Y20T24	20 to 24 years old	23.80176203365989	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	Analysis is based on a subset of 91 countries world-wide covering 77% of the global population of women aged 20–24. Regional estimates represent data covering at least 50% of the regional population. Data coverage was insufficient to calculate regional estimates for Europe and Northern America; Latin America and the Caribbean; and Australia and New Zealand.
S_0100	Proportions of women and men aged 20–24 who were married or in a union before age 18	G	Global	2	Sub-region	nan	nan	34	Southern Asia	2019	F	Female	Y20T24	20 to 24 years old	29.23901858043426	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	Analysis is based on a subset of 91 countries world-wide covering 77% of the global population of women aged 20–24. Regional estimates represent data covering at least 50% of the regional population. Data coverage was insufficient to calculate regional estimates for Europe and Northern America; Latin America and the Caribbean; and Australia and New Zealand.
S_0100	Proportions of women and men aged 20–24 who were married or in a union before age 18	G	Global	0	Global	nan	nan	1	World	2019	F	Female	Y20T24	20 to 24 years old	20.18931882140861	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	Analysis is based on a subset of 91 countries world-wide covering 77% of the global population of women aged 20–24. Regional estimates represent data covering at least 50% of the regional population. Data coverage was insufficient to calculate regional estimates for Europe and Northern America; Latin America and the Caribbean; and Australia and New Zealand.
S_0100	Proportions of women and men aged 20–24 who were married or in a union before age 18	G	Global	4	Country or Area	20.93559492	7.003720791	140	Central African Republic	2010	F	Female	Y20T24	20 to 24 years old	67.9	PT	Percent	0	Units	nan	nan	UNICEF global databases, 2019, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.	nan	nan	nan
S_0100	Proportions of women and men aged 20–24 who were married or in a union before age 18	G	Global	4	Country or Area	20.93559492	7.003720791	140	Central African Republic	2010	M	Male	Y20T24	20 to 24 years old	28.0	PT	Percent	0	Units	nan	nan	UNICEF global databases, 2019, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.	nan	nan	nan
S_0100	Proportions of women and men aged 20–24 who were married or in a union before age 18	G	Global	2	Sub-region	nan	nan	143	Central Asia	2009	F	Female	Y20T24	20 to 24 years old	7.8915329846399604	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	Analysis is based on a subset of 91 countries world-wide covering 77% of the global population of women aged 20–24. Regional estimates represent data covering at least 50% of the regional population. Data coverage was insufficient to calculate regional estimates for Europe and Northern America; Latin America and the Caribbean; and Australia and New Zealand.
S_0100	Proportions of women and men aged 20–24 who were married or in a union before age 18	G	Global	2	Sub-region	nan	nan	143	Central Asia	2019	F	Female	Y20T24	20 to 24 years old	8.302146314558232	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	Analysis is based on a subset of 91 countries world-wide covering 77% of the global population of women aged 20–24. Regional estimates represent data covering at least 50% of the regional population. Data coverage was insufficient to calculate regional estimates for Europe and Northern America; Latin America and the Caribbean; and Australia and New Zealand.
S_0100	Proportions of women and men aged 20–24 who were married or in a union before age 18	G	Global	2	Sub-region	nan	nan	145	Western Asia	2009	F	Female	Y20T24	20 to 24 years old	23.91031955406897	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	Analysis is based on a subset of 91 countries world-wide covering 77% of the global population of women aged 20–24. Regional estimates represent data covering at least 50% of the regional population. Data coverage was insufficient to calculate regional estimates for Europe and Northern America; Latin America and the Caribbean; and Australia and New Zealand.
S_0100	Proportions of women and men aged 20–24 who were married or in a union before age 18	G	Global	2	Sub-region	nan	nan	145	Western Asia	2019	F	Female	Y20T24	20 to 24 years old	20.523289557095087	PT	Percent	0	Units	nan	nan	United Nations Economic and Social Council, Progress toward the Substantiable Development Goals, Report of the Secretary General – Supplementary information (E/2020/57).	nan	nan	Analysis is based on a subset of 91 countries world-wide covering 77% of the global population of women aged 20–24. Regional estimates represent data covering at least 50% of the regional population. Data coverage was insufficient to calculate regional estimates for Europe and Northern America; Latin America and the Caribbean; and Australia and New Zealand.
