SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1110	Internet user gender gap	G	Global	0	Global	nan	nan	1	World	2013	_T	Both sexes or no breakdown by sex	11.0	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	0	Global	nan	nan	1	World	2019	_T	Both sexes or no breakdown by sex	17.0	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	1	Region	nan	nan	199	Least Developed Countries (LDCs)	2013	_T	Both sexes or no breakdown by sex	29.9	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	1	Region	nan	nan	199	Least Developed Countries (LDCs)	2019	_T	Both sexes or no breakdown by sex	42.8	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2019	_T	Both sexes or no breakdown by sex	33.2	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	2	Sub-region	nan	nan	419	Latin America and the Caribbean	2019	_T	Both sexes or no breakdown by sex	2.1	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	1	Region	nan	nan	513	Europe and Northern America	2019	_T	Both sexes or no breakdown by sex	2.0	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	1	Region	nan	nan	514	​Developed	2013	_T	Both sexes or no breakdown by sex	5.8	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	1	Region	nan	nan	514	​Developed	2019	_T	Both sexes or no breakdown by sex	2.3	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	1	Region	nan	nan	515	​Developing	2013	_T	Both sexes or no breakdown by sex	15.8	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	1	Region	nan	nan	515	​Developing	2019	_T	Both sexes or no breakdown by sex	22.8	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	2	Sub-region	nan	nan	53	Australia and New Zealand	2019	_T	Both sexes or no breakdown by sex	0.7	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2019	_T	Both sexes or no breakdown by sex	10.4	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	2	Sub-region	nan	nan	62	Central and Southern Asia	2019	_T	Both sexes or no breakdown by sex	51.3	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	2	Sub-region	nan	nan	747	Northern Africa and Western Asia	2019	_T	Both sexes or no breakdown by sex	21.2	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
S_1110	Internet user gender gap	G	Global	2	Sub-region	nan	nan	753	Eastern and South-Eastern Asia	2019	_T	Both sexes or no breakdown by sex	6.5	PT	Percent	0	Units	E	Estimated	ITU	nan	nan	The gender gap represents the difference between the Internet user penetration rates for males and females relative to the Internet user penetration rate for males, expressed as a percentage.
