SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2003	F	Female	10.1	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2004	F	Female	10.1	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2005	F	Female	10.2	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2006	F	Female	10.3	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2007	F	Female	10.4	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2008	F	Female	10.5	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2009	F	Female	10.6	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2010	F	Female	10.7	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2011	F	Female	10.9	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2012	F	Female	11.4	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2013	F	Female	11.7	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2014	F	Female	12.2	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2015	F	Female	12.2	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2016	F	Female	12.7	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	0	Global	nan	nan	1	World	2017	F	Female	12.9	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2003	F	Female	9.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2004	F	Female	9.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2005	F	Female	9.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
S_0830	Share of female police officers	G	Global	2	Sub-region	nan	nan	202	Sub-Saharan Africa	2006	F	Female	9.0	PT	Percent	0	Units	nan	nan	UNODC	nan	nan	nan
