SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	96.51752295	21.19332882	104	Myanmar	2015	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	2.1	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2015-16 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2010	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	29.3	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2010 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2012	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	25.9	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2012 MIS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2016	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	25.5	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2016-17 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2000	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	2.0	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2000 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	1991	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	14.4	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	1991 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	1998	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	14.8	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	1998 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2004	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	12.2	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2004 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2011	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	15.0	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2011 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2018	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	12.3	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2018 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	20.93559492	7.003720791	140	Central African Republic	1994	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	16.5	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	1994-95 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	1996	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	30.4	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	1996-97 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2004	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	20.1	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2004 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2014	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	26.5	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2014-15 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	1990	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	0.8	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	1990 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	1995	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	0.6	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	1995 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2000	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	0.5	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2000 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2005	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	0.5	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2005 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2010	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	0.5	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2010 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2015	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	0.7	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2015 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	43.34234565	-11.66121732	174	Comoros	1996	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	3.2	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	1996 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	43.34234565	-11.66121732	174	Comoros	2012	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	8.8	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2012 DHS	nan
S_1720	Percentage of the population living in households with water more than 30 minutes away round trip	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2005	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	20.3	PT	Percent	0	Units	nan	nan	STATcompiler The DHS Program	https://www.statcompiler.com/en/	2005 DHS	nan
