SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	INCOME_WEALTH_QUANTILE	INCOME_WEALTH_QUANTILE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2015	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	_T	Total	Q1	Quintile 1 (poorest)	0.995	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2015	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	U	Urban	Q1	Quintile 1 (poorest)	1.141	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2015	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	R	Rural	Q1	Quintile 1 (poorest)	0.9940000000000001	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2015	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	_T	Total	Q5	Quintile 5 (richest)	0.97	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2015	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	U	Urban	Q5	Quintile 5 (richest)	0.9129999999999999	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2015	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	R	Rural	Q5	Quintile 5 (richest)	1.264	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2015	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	_T	Total	_T	Total (national average) or no breakdown	1.003	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2015	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	U	Urban	_T	Total (national average) or no breakdown	0.991	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2015	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	R	Rural	_T	Total (national average) or no breakdown	1.01	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2017	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	_T	Total	Q1	Quintile 1 (poorest)	1.063	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2017	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	U	Urban	Q1	Quintile 1 (poorest)	1.079	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2017	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	R	Rural	Q1	Quintile 1 (poorest)	1.058	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2017	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	_T	Total	Q5	Quintile 5 (richest)	1.0070000000000001	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2017	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	U	Urban	Q5	Quintile 5 (richest)	0.97	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2017	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	R	Rural	Q5	Quintile 5 (richest)	1.324	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2017	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	_T	Total	_T	Total (national average) or no breakdown	0.97	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2017	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	U	Urban	_T	Total (national average) or no breakdown	0.99	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2017	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	R	Rural	_T	Total (national average) or no breakdown	0.953	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
S_1760	Gender parity index among individuals aged 15-49 who lack access to basic drinking water sources, by wealth and location	G	Global	4	Country or Area	96.51752295	21.19332882	104	Myanmar	2015	_T	Both sexes or no breakdown by sex	Y15T49	15 to 49 years old	_T	Total	Q1	Quintile 1 (poorest)	1.005	RO	Ratio	0	Units	nan	nan	DHS	nan	2012-2017	* Estimate based on small sample
