SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1050	Proportion of employed women and men working part-time	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	M	Male	8.54	PT	Percent	0	Units	nan	nan	Repository: Eurostat special tabulation	nan	nan	Working time arrangement coverage: Full-time and part time workers
S_1050	Proportion of employed women and men working part-time	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	13.6	PT	Percent	0	Units	nan	nan	Repository: Eurostat special tabulation	nan	nan	Working time arrangement coverage: Full-time and part time workers
S_1050	Proportion of employed women and men working part-time	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	M	Male	7.72	PT	Percent	0	Units	nan	nan	Repository: Eurostat special tabulation	nan	nan	Working time arrangement coverage: Full-time and part time workers
S_1050	Proportion of employed women and men working part-time	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	12.53	PT	Percent	0	Units	nan	nan	Repository: Eurostat special tabulation	nan	nan	Working time arrangement coverage: Full-time and part time workers
S_1050	Proportion of employed women and men working part-time	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2017	M	Male	9.21	PT	Percent	0	Units	nan	nan	Repository: Eurostat special tabulation	nan	nan	Working time arrangement coverage: Full-time and part time workers
S_1050	Proportion of employed women and men working part-time	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2017	F	Female	13.7	PT	Percent	0	Units	nan	nan	Repository: Eurostat special tabulation	nan	nan	Working time arrangement coverage: Full-time and part time workers
S_1050	Proportion of employed women and men working part-time	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2018	M	Male	9.53	PT	Percent	0	Units	nan	nan	Repository: Eurostat special tabulation	nan	nan	Working time arrangement coverage: Full-time and part time workers
S_1050	Proportion of employed women and men working part-time	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2018	F	Female	13.49	PT	Percent	0	Units	nan	nan	Repository: Eurostat special tabulation	nan	nan	Working time arrangement coverage: Full-time and part time workers
S_1050	Proportion of employed women and men working part-time	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2019	M	Male	9.04	PT	Percent	0	Units	nan	nan	Repository: Eurostat special tabulation	nan	nan	Working time arrangement coverage: Full-time and part time workers
S_1050	Proportion of employed women and men working part-time	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2019	F	Female	13.21	PT	Percent	0	Units	nan	nan	Repository: Eurostat special tabulation	nan	nan	Working time arrangement coverage: Full-time and part time workers
