SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0520	Percentage of women aged 15-49 using any method of contraception	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	1990	F	Female	Y15T49	15 to 49 years old	66.0	PT	Percent	0	Units	E	Estimated	Compiled by United Nations Population Division (obtained on 25 June 2020)	nan	nan	nan
S_0520	Percentage of women aged 15-49 using any method of contraception	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2019	F	Female	Y15T49	15 to 49 years old	65.3	PT	Percent	0	Units	E	Estimated	Compiled by United Nations Population Division (obtained on 25 June 2020)	nan	nan	nan
S_0520	Percentage of women aged 15-49 using any method of contraception	G	Global	4	Country or Area	96.51752295	21.19332882	104	Myanmar	1990	F	Female	Y15T49	15 to 49 years old	10.1	PT	Percent	0	Units	E	Estimated	Compiled by United Nations Population Division (obtained on 25 June 2020)	nan	nan	nan
S_0520	Percentage of women aged 15-49 using any method of contraception	G	Global	4	Country or Area	96.51752295	21.19332882	104	Myanmar	2019	F	Female	Y15T49	15 to 49 years old	32.6	PT	Percent	0	Units	E	Estimated	Compiled by United Nations Population Division (obtained on 25 June 2020)	nan	nan	nan
S_0520	Percentage of women aged 15-49 using any method of contraception	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	1990	F	Female	Y15T49	15 to 49 years old	6.4	PT	Percent	0	Units	E	Estimated	Compiled by United Nations Population Division (obtained on 25 June 2020)	nan	nan	nan
S_0520	Percentage of women aged 15-49 using any method of contraception	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2019	F	Female	Y15T49	15 to 49 years old	18.2	PT	Percent	0	Units	E	Estimated	Compiled by United Nations Population Division (obtained on 25 June 2020)	nan	nan	nan
S_0520	Percentage of women aged 15-49 using any method of contraception	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	1990	F	Female	Y15T49	15 to 49 years old	48.4	PT	Percent	0	Units	E	Estimated	Compiled by United Nations Population Division (obtained on 25 June 2020)	nan	nan	nan
S_0520	Percentage of women aged 15-49 using any method of contraception	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2019	F	Female	Y15T49	15 to 49 years old	60.3	PT	Percent	0	Units	E	Estimated	Compiled by United Nations Population Division (obtained on 25 June 2020)	nan	nan	nan
S_0520	Percentage of women aged 15-49 using any method of contraception	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	1990	F	Female	Y15T49	15 to 49 years old	7.7	PT	Percent	0	Units	E	Estimated	Compiled by United Nations Population Division (obtained on 25 June 2020)	nan	nan	nan
S_0520	Percentage of women aged 15-49 using any method of contraception	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2019	F	Female	Y15T49	15 to 49 years old	41.4	PT	Percent	0	Units	E	Estimated	Compiled by United Nations Population Division (obtained on 25 June 2020)	nan	nan	nan
S_0520	Percentage of women aged 15-49 using any method of contraception	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	1990	F	Female	Y15T49	15 to 49 years old	24.8	PT	Percent	0	Units	E	Estimated	Compiled by United Nations Population Division (obtained on 25 June 2020)	nan	nan	nan
S_0520	Percentage of women aged 15-49 using any method of contraception	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2019	F	Female	Y15T49	15 to 49 years old	34.8	PT	Percent	0	Units	E	Estimated	Compiled by United Nations Population Division (obtained on 25 June 2020)	nan	nan	nan
