SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2004	F	Female	Y15T49	15 to 49 years old	1.4	PT	Percent	0	Units	nan	nan	DHS	nan	2004	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	20.93559492	7.003720791	140	Central African Republic	2010	F	Female	Y15T49	15 to 49 years old	24.2	PT	Percent	0	Units	nan	nan	MICS	nan	2010	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2015	F	Female	Y15T49	15 to 49 years old	38.4	PT	Percent	0	Units	nan	nan	DHS	nan	2014-15	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2014	F	Female	Y15T49	15 to 49 years old	9.2	PT	Percent	0	Units	nan	nan	MICS	nan	2014	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	Y15T49	15 to 49 years old	65.2	PT	Percent	0	Units	nan	nan	DHS	nan	2016	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	38.11074289	16.12894644	232	Eritrea	2010	F	Female	Y15T49	15 to 49 years old	83.0	PT	Percent	0	Units	nan	nan	Population and Health Survey	nan	2010	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	42.18274707	11.56004161	262	Djibouti	2006	F	Female	Y15T49	15 to 49 years old	93.1	PT	Percent	0	Units	nan	nan	MICS	nan	2006	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y15T49	15 to 49 years old	74.9	PT	Percent	0	Units	nan	nan	DHS	nan	2013	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2011	F	Female	Y15T49	15 to 49 years old	3.8	PT	Percent	0	Units	nan	nan	MICS	nan	2011	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	-11.28173419	11.00210343	324	Guinea	2016	F	Female	Y15T49	15 to 49 years old	96.8	PT	Percent	0	Units	nan	nan	MICS	nan	2016	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	43.76606267	33.05013795	368	Iraq	2018	F	Female	Y15T49	15 to 49 years old	7.4	PT	Percent	0	Units	nan	nan	MICS	nan	2018	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	-5.552690016000001	7.62211586	384	Côte d'Ivoire	2016	F	Female	Y15T49	15 to 49 years old	36.7	PT	Percent	0	Units	nan	nan	MICS	nan	2016	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2014	F	Female	Y15T49	15 to 49 years old	21.0	PT	Percent	0	Units	nan	nan	DHS	nan	2014	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2013	F	Female	Y15T49	15 to 49 years old	44.4	PT	Percent	0	Units	nan	nan	DHS	nan	2013	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2015	F	Female	Y15T49	15 to 49 years old	82.7	PT	Percent	0	Units	nan	nan	MICS	nan	2015	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	-10.33187259	20.26089546	478	Mauritania	2015	F	Female	Y15T49	15 to 49 years old	66.6	PT	Percent	0	Units	nan	nan	MICS	nan	2015	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	9.400167877000001	17.42143036	562	Niger	2012	F	Female	Y15T49	15 to 49 years old	2.0	PT	Percent	0	Units	nan	nan	DHS	nan	2012	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	8.097363256	9.585789025	566	Nigeria	2017	F	Female	Y15T49	15 to 49 years old	18.4	PT	Percent	0	Units	nan	nan	MICS	nan	2016-17	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	-14.40182514	12.11760394	624	Guinea-Bissau	2014	F	Female	Y15T49	15 to 49 years old	44.9	PT	Percent	0	Units	nan	nan	MICS	nan	2014	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	-14.46636926	14.35920905	686	Senegal	2017	F	Female	Y15T49	15 to 49 years old	24.0	PT	Percent	0	Units	nan	nan	DHS	nan	2017	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	-11.78306584	8.568604164	694	Sierra Leone	2017	F	Female	Y15T49	15 to 49 years old	86.1	PT	Percent	0	Units	nan	nan	MICS	nan	2017	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	46.20367477	4.406485729	706	Somalia	2006	F	Female	Y15T49	15 to 49 years old	97.9	PT	Percent	0	Units	nan	nan	MICS	nan	2006	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	29.95650159	16.02643066	729	Sudan	2014	F	Female	Y15T49	15 to 49 years old	86.6	PT	Percent	0	Units	nan	nan	MICS	nan	2014	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	0.97835765	8.532096072	768	Togo	2014	F	Female	Y15T49	15 to 49 years old	4.7	PT	Percent	0	Units	nan	nan	DHS	nan	2013-14	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	32.39100438	1.279557331	800	Uganda	2016	F	Female	Y15T49	15 to 49 years old	0.3	PT	Percent	0	Units	nan	nan	DHS	nan	2016	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2015	F	Female	Y15T49	15 to 49 years old	87.2	PT	Percent	0	Units	nan	nan	Health Issues Survey (DHS)	nan	2015	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	34.80521182	-6.265332606	834	United Republic of Tanzania	2016	F	Female	Y15T49	15 to 49 years old	10.0	PT	Percent	0	Units	nan	nan	DHS	nan	2015-16	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	-1.7428438290000001	12.27491081	854	Burkina Faso	2010	F	Female	Y15T49	15 to 49 years old	75.8	PT	Percent	0	Units	nan	nan	DHS	nan	2010	nan
S_0730	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting	G	Global	4	Country or Area	45.22389143	15.22242099	887	Yemen	2013	F	Female	Y15T49	15 to 49 years old	18.5	PT	Percent	0	Units	nan	nan	DHS	nan	2013	nan
