SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2010	_T	Both sexes or no breakdown by sex	249	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2015	_T	Both sexes or no breakdown by sex	249	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2020	_T	Both sexes or no breakdown by sex	248	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	1995	_T	Both sexes or no breakdown by sex	140	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	2000	_T	Both sexes or no breakdown by sex	155	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	2005	_T	Both sexes or no breakdown by sex	140	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	2010	_T	Both sexes or no breakdown by sex	140	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	2015	_T	Both sexes or no breakdown by sex	140	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	2020	_T	Both sexes or no breakdown by sex	122	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	1995	_T	Both sexes or no breakdown by sex	178	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2000	_T	Both sexes or no breakdown by sex	380	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2005	_T	Both sexes or no breakdown by sex	389	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2010	_T	Both sexes or no breakdown by sex	389	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2015	_T	Both sexes or no breakdown by sex	462	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2020	_T	Both sexes or no breakdown by sex	462	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	1.5762574169999999	42.54548611	20	Andorra	1995	_T	Both sexes or no breakdown by sex	28	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	1.5762574169999999	42.54548611	20	Andorra	2000	_T	Both sexes or no breakdown by sex	28	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	1.5762574169999999	42.54548611	20	Andorra	2005	_T	Both sexes or no breakdown by sex	28	NUMBER	Number	0	Units	nan	nan	Statistics established by the IPU on the basis of data officially provided by National Parliaments	nan	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	1.5762574169999999	42.54548611	20	Andorra	2010	_T	Both sexes or no breakdown by sex	28	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	1.5762574169999999	42.54548611	20	Andorra	2015	_T	Both sexes or no breakdown by sex	28	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	1.5762574169999999	42.54548611	20	Andorra	2020	_T	Both sexes or no breakdown by sex	28	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
S_1180	Number of seats in national parliaments (lower or single houses)	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	1995	_T	Both sexes or no breakdown by sex	220	NUMBER	Number	0	Units	nan	nan	IPU Parline database	https://data.ipu.org/	nan	nan
